,label id,issue label,dx,dy,lng,lat
51,182130,SurfaceProblem,498.53397653782474,-149.23972949188968,-122.3087158203,47.6194343567
52,162727,SurfaceProblem,209.44279047937522,413.8463817460148,-122.3125686646,47.6244926453
53,155516,SurfaceProblem,266.11611430096946,401.5315183617049,-122.3118133545,47.624382019
54,181381,SurfaceProblem,218.60212160457783,156.50838017011804,-122.3124465942,47.6221809387
55,181380,SurfaceProblem,238.63814343465313,156.50838017011804,-122.3121795654,47.6221809387
56,181379,SurfaceProblem,250.0872998385035,135.2758793575262,-122.3120269775,47.6219902039
57,166757,SurfaceProblem,305.04324157113615,154.3851278625875,-122.3112945557,47.6221618652
58,166754,SurfaceProblem,310.1953653297957,195.1515499054094,-122.3112258911,47.6225280762
59,124598,SurfaceProblem,877.2948105237908,243.3421248243483,-122.3036679095,47.6229609795
60,124613,SurfaceProblem,889.2244869596419,265.4537156553059,-122.3035089175,47.6231596113
61,182238,SurfaceProblem,760.7196424209642,261.8216167061918,-122.3052215576,47.6231269836
62,182239,SurfaceProblem,772.1687988248145,262.24626716706507,-122.3050689697,47.6231307983
63,182237,SurfaceProblem,749.8429442137052,281.3555268042741,-122.3053665161,47.6233024597
64,182253,SurfaceProblem,807.0887187273719,260.9723157828632,-122.3046035767,47.6231193542
65,181302,SurfaceProblem,708.625984161438,260.9723157828632,-122.3059158325,47.6231193542
66,181321,SurfaceProblem,666.8365659147122,395.1617725704701,-122.3064727783,47.6243247986
67,181322,SurfaceProblem,654.242493120878,396.0110734937986,-122.306640625,47.624332428
68,181312,SurfaceProblem,694.8869949765536,398.1343258013292,-122.306098938,47.6243515015
69,181320,SurfaceProblem,681.7204639871942,393.0385202629395,-122.3062744141,47.6243057251
70,166728,SurfaceProblem,613.0255330696771,486.03690454606016,-122.3071899414,47.6251411438
71,166723,SurfaceProblem,654.242493120878,489.00945777691925,-122.306640625,47.6251678467
72,182308,SurfaceProblem,782.4730388376147,647.4039686071861,-122.3049316406,47.6265907288
73,182307,SurfaceProblem,781.3281224476308,611.7333521027539,-122.3049468994,47.6262702942
74,7917,SurfaceProblem,876.3561153438667,475.4206541397642,-122.3036804199,47.6250457764
75,182300,SurfaceProblem,802.50906066769,500.47500910575286,-122.3046646118,47.6252708435
76,48589,SurfaceProblem,201.4283832476091,-341.1816045190582,-122.3126754761,47.6177101135
77,166617,SurfaceProblem,200.85592505208402,-353.9211072336757,-122.3126831055,47.6175956726
78,126403,SurfaceProblem,282.1449362679543,-409.12562270404254,-122.3115997314,47.617099762
79,126406,SurfaceProblem,281.0000198769041,-396.8107704518804,-122.3116149902,47.6172103882
80,126416,SurfaceProblem,271.8406962551541,-350.52390354115227,-122.3117370605,47.6176261902
81,166604,SurfaceProblem,299.8911253169955,-345.85274846442684,-122.3113632202,47.6176681519
82,182088,SurfaceProblem,240.35551802122842,-603.6154005011969,-122.3121566772,47.6153526306
83,182087,SurfaceProblem,255.81187428816926,-618.478155522554,-122.3119506836,47.6152191162
84,182083,SurfaceProblem,283.8623033500107,-603.6154005011969,-122.3115768433,47.6153526306
85,182082,SurfaceProblem,295.3114597538611,-561.1503877438655,-122.3114242554,47.6157341003
86,182081,SurfaceProblem,300.4635835114543,-546.7122831841729,-122.3113555908,47.6158638
87,182078,SurfaceProblem,300.4635835114543,-492.2155036398555,-122.3113555908,47.6163533529
88,126385,SurfaceProblem,317.06485617051163,-485.1379996582756,-122.3111343384,47.6164169312
89,182079,SurfaceProblem,300.4635835114543,-510.19236575641196,-122.3113555908,47.616191864
90,146958,SurfaceProblem,201.4283832476091,-486.83660150414187,-122.3126754761,47.6164016724
91,180089,SurfaceProblem,701.7564858172695,-131.82907170054688,-122.3060073853,47.6195907593
92,180080,SurfaceProblem,704.0463185993699,-114.41841390999505,-122.3059768677,47.6197471619
93,126284,SurfaceProblem,702.9014022083196,-70.89178056497225,-122.3059921265,47.6201381683
94,126274,SurfaceProblem,698.894202344163,-59.213898438837205,-122.3060455322,47.6202430725
95,171395,SurfaceProblem,686.3001295503286,-58.36459751629957,-122.3062133789,47.6202507019
96,155783,SurfaceProblem,760.7196424209642,-70.67944976846172,-122.3052215576,47.6201400757
97,155520,SurfaceProblem,605.011125837911,-354.345757694549,-122.3072967529,47.6175918579
98,165558,SurfaceProblem,586.1200203978195,-360.2908641562673,-122.3075485229,47.6175384521
99,171349,SurfaceProblem,501.968725709909,-343.72950728825305,-122.3086700439,47.6176872253
100,182127,SurfaceProblem,495.957914658495,-198.28681883617548,-122.3087501526,47.6189937592
101,182131,SurfaceProblem,499.1064347322835,-158.58203964534042,-122.3087081909,47.6193504333
102,171426,SurfaceProblem,562.6492493956599,-242.6627642366746,-122.3078613281,47.6185951233
103,155650,SurfaceProblem,524.8670310130909,508.5433678750016,-122.3083648682,47.6253433228
104,166738,SurfaceProblem,535.1712710258911,510.2419585895111,-122.3082275391,47.6253585815
105,166739,SurfaceProblem,533.4539039438347,490.2834091611212,-122.3082504272,47.6251792908
106,166741,SurfaceProblem,513.9903328047657,489.4341082385836,-122.3085098267,47.6251716614
107,166734,SurfaceProblem,586.1200203978195,505.14616418247823,-122.3075485229,47.6253128052
108,155792,SurfaceProblem,355.99198344067844,401.9561688233691,-122.3106155396,47.6243858337
109,165683,SurfaceProblem,333.6661363319553,418.0928752289281,-122.3109130859,47.6245307922
110,165688,SurfaceProblem,394.91911821323134,401.5315183617049,-122.3100967407,47.624382019
111,165675,SurfaceProblem,312.4851981108298,483.064351315201,-122.3111953735,47.6251144409
112,155515,SurfaceProblem,272.9856051416854,402.38081928424253,-122.3117218018,47.6243896484
113,155640,SurfaceProblem,443.57802730067317,282.62947818926705,-122.3094482422,47.6233139038
114,155641,SurfaceProblem,429.26657992133,278.38297357341503,-122.3096389771,47.6232757568
115,173547,SurfaceProblem,479.8336879947354,396.435723954672,-122.3089650472,47.6243362427
116,173542,SurfaceProblem,493.38185277916523,397.7096753396649,-122.3087844849,47.6243476868
117,178441,SurfaceProblem,450.82915943991213,418.8006334192731,-122.3093516032,47.6245371501
118,178440,SurfaceProblem,464.7589655217987,418.94217615225676,-122.3091659546,47.6245384216
119,126402,SurfaceProblem,281.57247807242925,-418.04328239661993,-122.3116073608,47.6170196533
120,126400,SurfaceProblem,282.1449362679543,-429.5088337254535,-122.3115997314,47.6169166565
121,126405,SurfaceProblem,282.1449362679543,-392.5642658368193,-122.3115997314,47.6172485352
122,182065,SurfaceProblem,321.6445217325798,-490.2338051966653,-122.3110733032,47.6163711548
123,126381,SurfaceProblem,337.673336196112,-490.2338051966653,-122.3108596802,47.6163711548
124,126394,SurfaceProblem,286.7245943265699,-475.79570063618166,-122.3115386963,47.6165008545
125,126390,SurfaceProblem,297.02883433937,-475.79570063618166,-122.3114013672,47.6165008545
126,126397,SurfaceProblem,283.8623033500107,-462.6315474614819,-122.3115768433,47.6166191101
127,181398,SurfaceProblem,465.3314237173238,-516.1374610859825,-122.3091583252,47.6161384583
128,126375,SurfaceProblem,390.91191084562206,-482.59010802122856,-122.3101501465,47.6164398193
129,155872,SurfaceProblem,490.5195693060586,-395.96146952855173,-122.3088226318,47.6172180176
130,171351,SurfaceProblem,496.2441437557244,-409.12562270404254,-122.3087463379,47.617099762
131,171354,SurfaceProblem,495.3854564629699,-457.5357419230922,-122.308757782,47.6166648865
132,171352,SurfaceProblem,493.38185277916523,-429.9334841871178,-122.3087844849,47.6169128418
133,171346,SurfaceProblem,480.21532929325843,-343.72950728825305,-122.3089599609,47.6176872253
134,182270,SurfaceProblem,845.4433953054661,78.37275090835439,-122.3040924072,47.6214790344
135,182272,SurfaceProblem,817.9654169356971,79.64670229334729,-122.3044586182,47.6214904785
136,182261,SurfaceProblem,890.5690066339284,186.0750818279685,-122.3034909985,47.6224465409
137,182262,SurfaceProblem,890.6675552208236,130.60472428080084,-122.3034896851,47.6219482422
138,41696,SurfaceProblem,803.6539770587402,194.72689944374514,-122.304649353,47.6225242615
139,124615,SurfaceProblem,892.4849190315998,276.1223418825965,-122.3034654643,47.6232554492
140,173546,SurfaceProblem,493.9543109746903,412.5724303610219,-122.3087768555,47.6244812012
141,173540,SurfaceProblem,508.83821655062496,420.6407779981229,-122.3085784912,47.6245536804
142,166742,SurfaceProblem,492.8093945836401,490.7080596227855,-122.3087921143,47.6251831055
143,166727,SurfaceProblem,611.3081584831018,488.58480731525503,-122.3072128296,47.625164032
144,173537,SurfaceProblem,593.5619694340606,52.89374548070149,-122.3074493408,47.6212501526
145,171338,SurfaceProblem,550.6276347973509,-18.447487528163016,-122.3080215454,47.6206092834
146,180035,SurfaceProblem,507.6933001595748,175.61763980732707,-122.30859375,47.6223526001
147,181343,SurfaceProblem,547.1928856252666,135.7005298191905,-122.3080673218,47.6219940186
148,173532,SurfaceProblem,605.5835840334361,145.0428288412845,-122.3072891235,47.6220779419
149,155637,SurfaceProblem,506.35756687152247,270.1730720719736,-122.3086115519,47.623202006
150,180034,SurfaceProblem,487.08482013397435,267.7667231671191,-122.3088684082,47.6231803894
151,155639,SurfaceProblem,449.58883835208724,283.0541286501404,-122.3093681335,47.6233177185
152,155638,SurfaceProblem,465.3314237173238,266.0681213212529,-122.3091583252,47.6231651306
153,166755,SurfaceProblem,311.3402817197796,203.64454800417482,-122.3112106323,47.6226043701
154,166759,SurfaceProblem,290.15934349865415,153.11117647838557,-122.3114929199,47.6221504211
155,180045,SurfaceProblem,449.87506745038297,135.2758793575262,-122.3093643188,47.6219902039
156,180044,SurfaceProblem,449.87506745038297,155.2344287859161,-122.3093643188,47.6221694946
157,180046,SurfaceProblem,418.96233990746344,154.3851278625875,-122.3097763062,47.6221618652
158,180055,SurfaceProblem,386.9047109825315,139.09772237956622,-122.3102035522,47.6220245361
159,182309,SurfaceProblem,780.7556642521057,649.1025593216956,-122.3049545288,47.6266059875
160,18285,SurfaceProblem,597.9508105967404,413.2801774200101,-122.3073908488,47.624487559
161,18291,SurfaceProblem,595.851802216161,430.40773861323794,-122.3074188232,47.6246414185
162,166726,SurfaceProblem,611.880616678627,488.1601568535907,-122.3072052002,47.6251602173
163,181309,SurfaceProblem,710.9158169435384,397.28502487800057,-122.3058853149,47.6243438721
164,13878,SurfaceProblem,784.19041342419,396.86037441633624,-122.3049087524,47.6243400574
165,181304,SurfaceProblem,709.1984423569631,282.2048277276027,-122.3059082031,47.6233100891
166,181369,NoCurbRamp,289.586885303129,153.5358269392589,-122.3115005493,47.6221542358
167,181377,NoCurbRamp,306.76061615771147,143.3442269946273,-122.3112716675,47.6220626831
168,180053,NoCurbRamp,393.2017436277224,153.9604774009232,-122.3101196289,47.6221580505
169,182145,NoCurbRamp,394.5374769157747,-129.42272279648336,-122.310101827,47.6196123759
170,182135,NoCurbRamp,499.39266383057924,-116.11701575586129,-122.3087043762,47.6197319031
171,12679,NoCurbRamp,503.6860927919654,-24.180263192579787,-122.3086471558,47.620557785
172,182267,NoCurbRamp,872.7244565800415,65.22354794072544,-122.3037288206,47.6213609131
173,182275,NoCurbRamp,803.6539770587402,73.27695650211245,-122.304649353,47.6214332581
174,182241,NoCurbRamp,794.4946534369901,263.520218552058,-122.3047714233,47.6231422424
175,155870,NoCurbRamp,504.5447800847199,397.4973445431543,-122.3086357117,47.6243457794
176,1448,NoCurbRamp,505.97592557406574,279.2322744967436,-122.3086166382,47.6232833862
177,180033,NoCurbRamp,495.67168556019925,284.3280800351333,-122.3087539673,47.6233291626
178,181313,NoCurbRamp,694.3145367820948,398.55897626299344,-122.3061065674,47.6243553162
179,155789,NoCurbRamp,685.7276713548036,502.5982614140743,-122.3062210083,47.625289917
180,166729,NoCurbRamp,608.4458675065426,490.2834091611212,-122.3072509766,47.6251792908
181,182291,NoCurbRamp,887.0419891517373,-54.96739382377613,-122.3035380046,47.6202812195
182,124571,NoCurbRamp,888.276022458255,65.67365717026095,-122.3035215581,47.6213649565
183,126377,NoCurbRamp,357.1368998306623,-478.7682538670408,-122.3106002808,47.6164741516
184,126376,NoCurbRamp,366.2962309558649,-479.6175547903694,-122.3104782104,47.6164665222
185,126379,NoCurbRamp,344.5428345402805,-477.9189529445032,-122.3107681274,47.616481781
186,181392,NoCurbRamp,379.46275444283793,-477.06965202117453,-122.3103027344,47.6164894104
187,182068,NoCurbRamp,300.4635835114543,-477.9189529445032,-122.3113555908,47.616481781
188,181411,NoCurbRamp,398.35385988186306,-346.27739892609117,-122.3100509644,47.6176643372
189,106275,NoCurbRamp,582.1128130312765,-469.85059417525434,-122.3076019287,47.6165542603
190,180082,NoCurbRamp,704.0463185993699,-118.66491852505612,-122.3059768677,47.6197090149
191,17991,NoCurbRamp,605.011125837911,-129.91815019031782,-122.3072967529,47.6196079254
192,17997,NoCurbRamp,589.2685329692217,-116.11701575586129,-122.3075065613,47.6197319031
193,18005,NoCurbRamp,592.4170530440767,-41.378590186621075,-122.3074645996,47.6204032898
194,182111,NoCurbRamp,401.5023799567179,-126.30862683264064,-122.3100090027,47.6196403503
195,181355,NoCurbRamp,503.97232189026107,-37.9813864948886,-122.3086433411,47.6204338074
196,182136,NoCurbRamp,492.236936388115,-113.56911298745742,-122.3087997437,47.6197547913
197,170752,NoCurbRamp,216.88474701800254,671.1843721889728,-122.3124694824,47.6268043518
198,180047,NoCurbRamp,411.52039087228866,151.20025496736557,-122.3098754883,47.622133255
199,180040,NoCurbRamp,488.8021947194834,137.39912053369997,-122.30884552,47.6220092773
200,180038,NoCurbRamp,486.5123619384493,149.28933345634556,-122.3088760376,47.6221160889
201,1449,NoCurbRamp,506.1667424710678,272.8625287055088,-122.3086140951,47.6232261658
202,181338,NoCurbRamp,594.7068858251108,266.4927717829172,-122.307434082,47.6231689453
203,178434,NoCurbRamp,490.32874490560397,402.6639270137142,-122.308825175,47.6243921916
204,27077,NoCurbRamp,406.9407328126069,504.7215137216049,-122.3099365234,47.6253089905
205,166752,NoCurbRamp,304.7570124739068,267.5544035027563,-122.3112983704,47.6231784821
206,41804,NoCurbRamp,301.0360417069794,275.83508193636794,-122.3113479614,47.6232528687
207,150060,NoCurbRamp,212.87753965145947,269.040674552112,-122.3125228882,47.6231918335
208,155517,NoCurbRamp,210.58770686935912,406.2026734384303,-122.3125534058,47.6244239807
209,182303,NoCurbRamp,807.661176922897,490.2834091611212,-122.3045959473,47.6251792908
210,41684,NoCurbRamp,880.3633152080234,395.1617725704701,-122.3036270142,47.6243247986
211,41645,NoCurbRamp,710.6295878452427,401.1068679000406,-122.3058891296,47.6243782043
212,181319,NoCurbRamp,710.9158169435384,409.5998771301627,-122.3058853149,47.6244544983
213,41689,NoCurbRamp,795.0671116325153,399.8329276471954,-122.3047637939,47.6243667603
214,182252,NoCurbRamp,794.4946534369901,279.6569249584079,-122.3047714233,47.6232872009
215,180717,NoCurbRamp,282.7173869600268,-257.5255192580316,-122.3115921021,47.6184616089
216,181412,NoCurbRamp,394.91911821323134,-342.8802063657154,-122.3100967407,47.6176948547
217,182077,NoCurbRamp,286.152136132111,-474.5217492519797,-122.3115463257,47.6165122986
218,182297,NoCurbRamp,301.0360417069794,-112.71981206412882,-122.3113479614,47.6197624207
219,41839,NoCurbRamp,290.15934349865415,-34.58418280236516,-122.3114929199,47.620464325
220,180058,NoCurbRamp,391.4843690411471,-22.69398101186732,-122.3101425171,47.6205711365
221,12615,NoCurbRamp,386.33225278700644,-36.707435109895705,-122.3102111816,47.6204452515
222,182106,NoCurbRamp,386.33225278700644,-117.39096714085419,-122.3102111816,47.619720459
223,180050,NoCurbRamp,393.2017436277224,136.97447007203567,-122.3101196289,47.6220054626
224,41749,NoCurbRamp,874.9249698555869,669.698101139617,-122.3036994934,47.6267910004
225,165650,NoCurbRamp,704.618776794895,671.6090226506371,-122.3059692383,47.6268081665
226,3745,NoCurbRamp,688.3037332341332,671.6090226506371,-122.306186676,47.6268081665
227,13840,NoCurbRamp,804.5126643514947,487.5231755954158,-122.3046379089,47.6251544952
228,155786,NoCurbRamp,704.3325476965992,504.7215137216049,-122.305973053,47.6253089905
229,155787,NoCurbRamp,710.9158169435384,489.85875869945687,-122.3058853149,47.6251754761
230,181318,NoCurbRamp,707.4810677714541,413.8463817460148,-122.3059310913,47.6244926453
231,146956,NoCurbRamp,200.28346685655893,-474.0970987903154,-122.3126907349,47.6165161133
232,182076,NoCurbRamp,282.1449362679543,-477.06965202117453,-122.3115997314,47.6164894104
233,182102,NoCurbRamp,385.4735654931857,-129.91815019031782,-122.3102226257,47.6196079254
234,166677,NoCurbRamp,289.7299961005506,-112.71981206412882,-122.311498642,47.6197624207
235,12529,NoCurbRamp,301.6084999025045,-245.42298667023223,-122.311340332,47.6185703278
236,182099,NoCurbRamp,385.18733639595627,-242.6627642366746,-122.3102264404,47.6185951233
237,181409,NoCurbRamp,380.60767083282184,-347.12669984862873,-122.3102874756,47.6176567078
238,18077,NoCurbRamp,886.8511722547353,-69.40549838425979,-122.3035405477,47.6201515198
239,180083,NoCurbRamp,703.7600895010743,-127.370247421123,-122.3059806824,47.6196308136
240,41232,NoCurbRamp,701.4702567200401,-257.3131995928778,-122.3060112,47.6184635162
241,17953,NoCurbRamp,787.0526968972965,-257.10086879636725,-122.3048706055,47.6184654236
242,17977,NoCurbRamp,589.5547620675176,-258.79947064223353,-122.3075027466,47.6184501648
243,182264,NoCurbRamp,879.7908570124982,75.82484813995052,-122.3036346436,47.6214561462
244,124570,NoCurbRamp,889.6499926582635,72.6647660948088,-122.3035032466,47.6214277587
245,26744,NoCurbRamp,875.2111989538827,265.7850247239289,-122.3036956787,47.6231625875
246,182245,NoCurbRamp,805.3713516453155,266.4927717829172,-122.3046264648,47.6231689453
247,181345,NoCurbRamp,507.12084196404965,137.39912053369997,-122.3086013794,47.6220092773
248,180036,NoCurbRamp,504.83100918301557,152.68652601672127,-122.308631897,47.6221466064
249,180054,NoCurbRamp,402.3610672494724,155.2344287859161,-122.3099975586,47.6221694946
250,155871,NoCurbRamp,495.0992273657405,397.4973445431543,-122.3087615967,47.6243457794
251,180032,NoCurbRamp,491.09202750158374,280.0815754200722,-122.3088150024,47.6232910156
252,166753,NoCurbRamp,310.7678235242545,271.8008969856696,-122.3112182617,47.623216629
253,41596,NoCurbRamp,390.91191084562206,280.5062258809455,-122.3101501465,47.6232948303
254,180052,NoCurbRamp,388.3358489673586,150.13863437967416,-122.3101844788,47.6221237183
255,181370,NoCurbRamp,294.1665433628109,156.08372970845375,-122.3114395142,47.622177124
256,181374,NoCurbRamp,305.04324157113615,155.6590792475804,-122.3112945557,47.6221733093
257,155868,NoCurbRamp,508.83821655062496,412.43087649668155,-122.3085784912,47.6244799296
258,180029,NoCurbRamp,495.0992273657405,267.7667231671191,-122.3087615967,47.6231803894
259,155788,NoCurbRamp,689.1624205268879,489.2217774412821,-122.3061752319,47.625169754
260,181316,NoCurbRamp,697.7492859541791,412.5724303610219,-122.306060791,47.6244812012
261,18281,NoCurbRamp,611.0219293858723,280.0815754200722,-122.3072166443,47.6232910156
262,182236,NoCurbRamp,692.8833912927489,268.40370442529394,-122.3061256409,47.6231861115
263,182249,NoCurbRamp,793.922195241465,279.2322744967436,-122.3047790527,47.6232833862
264,182263,NoCurbRamp,882.1644793536294,76.04490450857487,-122.3036030093,47.621458123
265,182266,NoCurbRamp,871.7764497817984,72.42765557957482,-122.3037414551,47.6214256287
266,124572,NoCurbRamp,884.2671943736767,62.95497917014991,-122.3035749855,47.6213405342
267,182247,NoCurbRamp,804.2264352542652,273.7118296288374,-122.3046417236,47.6232337952
268,182257,NoCurbRamp,891.2400134163487,273.28717916717306,-122.3034820557,47.6232299805
269,17965,NoCurbRamp,701.1840351251969,-247.54623897776275,-122.3060150146,47.6185512543
270,17950,NoCurbRamp,788.7700714828055,-251.15577346679675,-122.3048477173,47.6185188293
271,180084,NoCurbRamp,700.039118735213,-131.40442123967352,-122.3060302734,47.619594574
272,126391,NoCurbRamp,295.3114597538611,-475.37105017530837,-122.3114242554,47.6165046692
273,181391,NoCurbRamp,380.0352126383631,-485.98730058160425,-122.310295105,47.6164093018
274,12527,NoCurbRamp,300.4635835114543,-255.40226695050103,-122.3113555908,47.6184806824
275,182097,NoCurbRamp,393.77420182324744,-246.05996792840708,-122.3101119995,47.6185646057
276,181408,NoCurbRamp,384.6148782004312,-342.8802063657154,-122.3102340698,47.6176948547
277,181371,NoCurbRamp,293.30785607005635,140.15935409940536,-122.3114509583,47.6220340729
278,181378,NoCurbRamp,305.04324157113615,136.97447007203567,-122.3112945557,47.6220054626
279,180051,NoCurbRamp,389.194536260113,141.64562514876107,-122.3101730347,47.6220474243
280,182108,NoCurbRamp,404.3646709332771,-118.02794839902903,-122.3099708557,47.6197147369
281,41191,NoCurbRamp,484.2225291574152,-118.52336466071577,-122.3089065552,47.6197102865
282,181353,NoCurbRamp,489.66088201330416,-23.330962270042157,-122.3088340759,47.6205654144
283,12636,NoCurbRamp,402.5518841475408,-24.39258285773355,-122.3099950155,47.6205558777
284,12623,NoCurbRamp,404.07844183604766,-36.707435109895705,-122.3099746704,47.6204452515
285,41422,NoCurbRamp,875.2111989538827,669.4857703431065,-122.3036956787,47.626789093
286,41644,NoCurbRamp,704.618776794895,398.7712959273563,-122.3059692383,47.6243572235
287,181315,NoCurbRamp,694.8869949765536,408.7505762076251,-122.306098938,47.6244468689
288,166720,NoCurbRamp,689.1624205268879,505.9954651058068,-122.3061752319,47.6253204346
289,166735,NoCurbRamp,592.9895112396018,488.58480731525503,-122.3074569702,47.625164032
290,178435,NoCurbRamp,491.3782565988131,412.99708082268614,-122.3088111877,47.6244850159
291,41600,NoCurbRamp,398.9263180773882,404.07942113089973,-122.310043335,47.6244049072
292,27075,NoCurbRamp,406.9407328126069,501.74896049074573,-122.3099365234,47.6252822876
293,162726,NoCurbRamp,210.30147777212974,413.2094004878399,-122.3125572205,47.6244869232
294,182071,NoCurbRamp,301.0360417069794,-487.2612519658062,-122.3113479614,47.6163978577
295,6436,NoCurbRamp,294.739001558336,-553.506679436281,-122.3114318848,47.6158027649
296,182104,NoCurbRamp,381.752587223872,-125.8839763717673,-122.3102722168,47.619644165
297,182296,NoCurbRamp,305.04324157113615,-116.96631667918989,-122.3112945557,47.6197242737
298,180718,NoCurbRamp,281.57247807242925,-243.51206515921223,-122.3116073608,47.6185874939
299,182268,NoCurbRamp,877.1057419003191,62.43321358459193,-122.3036704293,47.6213358471
300,182277,NoCurbRamp,800.791686082181,62.66069496445977,-122.3046875,47.6213378906
301,182258,NoCurbRamp,891.5262425146444,265.00650073356144,-122.303478241,47.6231555939
302,182248,NoCurbRamp,803.6539770587402,280.0815754200722,-122.304649353,47.6232910156
303,180041,NoCurbRamp,492.236936388115,134.85122889665288,-122.3087997437,47.6219863892
304,181346,NoCurbRamp,503.11363459644036,135.2758793575262,-122.3086547852,47.6219902039
305,180037,NoCurbRamp,495.0992273657405,154.3851278625875,-122.3087615967,47.6221618652
306,180048,NoCurbRamp,407.51319100813197,140.37167376455912,-122.309928894,47.6220359802
307,180030,NoCurbRamp,491.95071479433824,271.8008969856696,-122.3088035583,47.623216629
308,1456,NoCurbRamp,495.67168556019925,398.4174223978622,-122.3087539673,47.6243540446
309,95446,NoSidewalk,776.7484568844964,-665.6143233566107,-122.3050079346,47.6147956848
